student_id,subject_id,difficulty,previous_score,days_until_exam,topics_remaining,available_hours_total,priority_weight,recommended_hours
1596,6,1,95,59,6,4,2.4695,0.25
1596,7,3,65,7,5,4,4.8286,0.49
1596,8,1,81,5,2,4,3.38,0.36
1596,9,4,71,31,8,4,4.9026,0.52
1597,0,3,76,5,4,7,4.88,1.12
1597,1,3,76,55,8,7,4.2618,0.96
1597,2,4,60,56,8,7,4.9786,1.16
1597,3,1,52,24,5,7,3.2767,0.79
1597,4,5,81,59,7,7,4.6495,1.06
1597,5,1,87,60,8,7,3.2267,0.78
1597,6,2,80,20,9,7,4.4,1.03
1598,0,5,68,10,10,6,6.64,1.41
1598,1,2,83,52,5,6,2.8323,0.63
1598,2,2,62,29,7,6,4.0048,0.9
1598,3,5,76,18,6,6,4.8356,1.09
1598,4,4,62,32,5,6,4.1725,0.92
1598,5,5,65,49,7,6,5.0041,1.07
1599,0,3,67,15,4,3,3.7267,0.51
1599,1,5,66,17,4,3,4.4682,0.63
1599,2,2,76,50,11,3,4.78,0.69
1599,3,3,73,20,7,3,4.34,0.65
1599,4,5,69,23,2,3,3.6548,0.54
1600,0,5,88,35,2,7,3.1257,0.6
1600,1,2,79,19,2,7,2.3463,0.45
1600,2,3,67,50,5,7,3.56,0.7
1600,3,5,87,35,7,7,4.6457,0.9
1600,4,1,82,33,3,7,1.963,0.38
1600,5,4,87,27,6,7,4.0304,0.81
1600,6,5,80,33,7,7,4.803,0.99
1600,7,1,84,24,5,7,2.6367,0.53
1600,8,3,78,11,4,7,3.7491,0.73
1600,9,5,72,37,4,7,4.0303,0.84
1601,0,1,84,9,8,6,4.2311,0.66
1601,1,3,86,59,10,6,4.6495,0.75
1601,2,1,95,6,8,6,4.5667,0.77
1601,3,1,61,28,5,6,3.0371,0.49
1601,4,4,85,49,4,6,3.3041,0.52
1601,5,5,74,12,6,6,5.1533,0.87
1601,6,1,85,21,5,6,2.6762,0.46
1601,7,5,66,11,7,6,5.6891,0.9
1601,8,2,78,43,6,6,3.2726,0.53
1602,0,1,80,29,4,6,2.3448,0.44
1602,1,3,75,11,7,6,4.7091,0.91
1602,2,4,74,26,9,6,5.2046,0.96
1602,3,4,74,28,10,6,5.4771,1.01
1602,4,4,76,41,9,6,5.0239,0.92
1602,5,4,58,17,8,6,5.4282,1.01
1602,6,1,51,47,5,6,3.0928,0.6
1603,0,5,84,45,5,8,4.0422,1.08
1603,1,3,74,17,7,8,4.4082,1.12
1603,2,4,77,15,2,8,3.3267,0.84
1603,3,2,79,11,7,8,4.2291,1.08
1603,4,2,83,26,3,8,2.4246,0.63
1603,5,3,73,51,3,8,2.8361,0.72
1603,6,1,93,60,4,8,1.9067,0.51
1603,7,5,81,56,4,8,3.7586,1.02
1603,8,1,74,9,5,8,3.5311,0.9
1604,0,5,95,35,6,4,4.1857,0.61
1604,1,5,64,33,7,4,5.123,0.78
1604,2,5,68,48,7,4,4.9483,0.76
1604,3,3,88,39,8,4,4.0964,0.62
1604,4,1,63,16,5,4,3.265,0.47
1604,5,1,83,46,12,4,4.5574,0.68
1605,0,4,75,37,5,3,3.8703,0.36
1605,1,1,64,37,8,3,3.7903,0.34
1605,2,3,84,6,7,3,5.2867,0.49
1605,3,1,75,22,5,3,2.8545,0.26
1605,4,4,74,11,8,3,5.4291,0.5
1605,5,2,73,50,7,3,3.64,0.32
1605,6,4,60,18,6,3,4.7556,0.42
1605,7,2,82,13,6,3,3.7292,0.33
1606,0,3,77,30,3,7,2.8933,2.93
1606,1,3,65,39,7,7,4.2564,4.19
1607,0,3,72,57,8,8,4.3354,0.91
1607,1,3,69,27,5,8,3.6904,0.73
1607,2,1,76,33,5,8,2.683,0.52
1607,3,4,69,38,5,8,3.9832,0.83
1607,4,2,86,51,4,8,2.4761,0.48
1607,5,2,77,54,7,8,3.5452,0.72
1607,6,4,82,50,6,8,3.96,0.81
1607,7,2,62,7,5,8,4.4886,0.88
1607,8,5,74,8,7,8,5.87,1.23
1607,9,3,60,19,7,8,4.6263,0.91
1608,0,2,74,12,8,3,4.5533,1.31
1608,1,4,95,6,7,3,5.4667,1.71
1609,0,3,71,34,6,7,3.8741,1.61
1609,1,4,77,7,4,7,4.6886,2.02
1609,2,5,77,42,7,7,4.7981,2.07
1609,3,3,91,60,6,7,3.3467,1.43
1610,0,3,67,59,7,4,4.1295,1.19
1610,1,5,66,31,8,4,5.4026,1.51
1610,2,4,69,60,8,4,4.7867,1.28
1611,0,5,95,29,7,8,4.5448,1.23
1611,1,2,95,59,7,8,3.1695,0.9
1611,2,2,95,39,4,8,2.3564,0.68
1611,3,5,95,43,6,8,4.1326,1.14
1611,4,2,78,34,2,8,2.1341,0.59
1611,5,1,87,34,3,8,1.8541,0.52
1611,6,5,71,36,7,8,4.9578,1.34
1611,7,3,81,8,8,8,5.23,1.51
1612,0,1,53,14,4,7,3.2543,1.5
1612,1,1,78,35,7,7,3.2257,1.48
1612,2,3,83,43,6,7,3.5726,1.62
1612,3,4,89,11,7,7,4.8291,2.21
1613,0,5,89,30,5,7,4.0533,2.47
1613,1,3,72,37,4,7,3.2303,2.08
1613,2,5,87,27,4,7,3.8304,2.5
1614,0,4,72,26,7,8,4.6446,1.08
1614,1,4,82,17,5,8,4.0482,0.91
1614,2,2,78,7,8,8,5.0686,1.14
1614,3,5,63,13,6,8,5.3092,1.2
1614,4,3,80,15,3,8,3.1667,0.75
1614,5,4,71,19,4,8,3.9063,0.92
1614,6,2,83,27,8,8,3.9104,0.87
1614,7,5,68,34,6,8,4.7341,1.08
1615,0,5,80,42,5,3,4.1381,0.36
1615,1,1,73,8,5,3,3.69,0.33
1615,2,5,75,21,5,3,4.4762,0.42
1615,3,5,71,30,8,3,5.3133,0.47
1615,4,2,85,24,7,3,3.6167,0.31
1615,5,5,80,41,3,3,3.5439,0.3
1615,6,4,57,20,5,3,4.46,0.4
1615,7,4,85,48,7,3,4.2083,0.39
1616,0,5,90,31,4,8,3.7226,1.59
1616,1,3,95,53,10,8,4.4887,1.96
1616,2,3,77,36,2,8,2.5378,1.07
1616,3,1,90,31,6,8,2.7226,1.16
1616,4,2,91,18,6,8,3.3356,1.46
1616,5,1,83,35,2,8,1.6257,0.68
1617,0,5,71,13,8,8,5.7492,4.76
1617,1,4,82,54,5,8,3.6452,3.16
1618,0,4,74,20,3,3,3.52,0.3
1618,1,5,68,29,5,3,4.4848,0.38
1618,2,5,75,24,2,3,3.5167,0.31
1618,3,1,61,30,5,3,3.0133,0.25
1618,4,5,78,46,5,3,4.1574,0.36
1618,5,2,72,14,6,3,3.8743,0.32
1618,6,4,70,51,7,3,4.4961,0.37
1618,7,2,75,41,3,3,2.4439,0.21
1618,8,4,78,21,2,3,3.1162,0.27
1618,9,1,74,36,7,3,3.2978,0.29
1619,0,3,75,47,3,7,2.8128,2.26
1619,1,2,78,43,4,7,2.6726,2.03
1619,2,3,95,40,7,7,3.65,2.85
1620,0,5,95,10,4,5,4.3,0.6
1620,1,2,88,20,3,5,2.44,0.38
1620,2,3,86,60,5,5,3.1467,0.44
1620,3,4,59,42,4,5,3.8581,0.58
1620,4,5,79,22,5,5,4.3745,0.68
1620,5,3,84,31,4,5,3.0426,0.47
1620,6,1,83,33,4,5,2.243,0.32
1620,7,3,84,35,6,5,3.6057,0.54
1620,8,4,86,30,2,5,2.8133,0.43
1620,9,4,69,33,5,5,4.023,0.58
1621,0,4,83,60,5,3,3.6067,0.66
1621,1,2,75,44,8,3,3.9273,0.67
1621,2,5,68,53,8,3,5.2287,0.91
1621,3,4,69,35,6,3,4.3057,0.76
1622,0,4,83,57,4,5,3.3154,0.62
1622,1,2,83,35,6,5,3.2257,0.62
1622,2,3,91,12,8,5,4.6133,0.82
1622,3,2,81,56,5,5,2.8586,0.55
1622,4,4,69,53,5,5,3.9087,0.75
1622,5,3,91,23,9,5,4.5148,0.86
1622,6,5,77,34,5,5,4.2541,0.76
1623,0,5,61,51,7,5,5.0761,0.89
1623,1,1,81,51,5,5,2.4761,0.44
1623,2,3,59,10,6,5,4.82,0.84
1623,3,4,62,36,6,5,4.4378,0.75
1623,4,3,79,47,6,5,3.6328,0.61
1623,5,3,94,6,8,5,5.3867,0.95
1623,6,5,95,35,2,5,2.9857,0.5
1624,0,5,73,13,5,8,4.8092,2.38
1624,1,3,83,23,5,8,3.4748,1.67
1624,2,1,81,29,7,8,3.2248,1.56
1624,3,5,65,38,8,8,5.3632,2.46
1625,0,2,76,19,6,3,3.6063,0.26
1625,1,5,67,36,9,3,5.6378,0.39
1625,2,2,69,8,5,3,4.17,0.3
1625,3,2,77,58,10,3,4.4324,0.32
1625,4,5,82,55,6,3,4.3418,0.32
1625,5,3,71,40,7,3,4.13,0.28
1625,6,5,72,48,4,3,3.9683,0.28
1625,7,4,75,38,5,3,3.8632,0.27
1625,8,3,63,49,6,3,3.9441,0.29
1625,9,2,70,15,6,3,3.8667,0.28
1626,0,3,88,23,9,8,4.5748,0.93
1626,1,4,73,36,7,8,4.5178,0.92
1626,2,4,79,45,4,8,3.4422,0.74
1626,3,3,88,28,8,8,4.1971,0.93
1626,4,5,55,16,6,8,5.325,1.17
1626,5,2,63,28,7,8,3.9971,0.88
1626,6,4,82,45,8,8,4.5822,0.97
1626,7,2,68,51,5,8,3.1361,0.68
1626,8,1,75,21,9,8,4.0762,0.83
1627,0,5,79,12,5,8,4.7533,1.1
1627,1,1,79,7,9,8,4.9486,1.19
1627,2,1,61,50,7,8,3.48,0.82
1627,3,4,67,21,9,8,5.4362,1.33
1627,4,4,89,29,7,8,4.2648,1.03
1627,5,2,72,40,3,8,2.51,0.59
1627,6,4,80,23,3,8,3.3348,0.77
1627,7,4,87,11,6,8,4.5691,1.14
1628,0,4,77,6,5,3,5.2267,0.6
1628,1,3,87,17,7,3,4.1482,0.48
1628,2,3,58,54,2,3,2.8252,0.3
1628,3,1,77,57,7,3,3.1354,0.34
1628,4,4,87,30,4,3,3.3933,0.38
1628,5,3,83,28,4,3,3.0971,0.35
1628,6,3,76,16,10,3,5.305,0.61
1629,0,4,61,12,3,8,4.1133,1.04
1629,1,4,73,7,7,8,5.6686,1.4
1629,2,3,85,47,7,8,3.8128,0.95
1629,3,3,82,50,5,8,3.26,0.85
1629,4,4,86,49,3,8,2.9841,0.71
1629,5,3,91,19,5,8,3.4063,0.86
1629,6,5,95,56,4,8,3.4786,0.86
1629,7,2,83,6,8,8,5.2067,1.29
1630,0,2,69,47,5,4,3.1328,0.33
1630,1,5,63,43,9,4,5.6726,0.61
1630,2,1,95,34,8,4,3.1941,0.33
1630,3,2,85,20,7,4,3.7,0.39
1630,4,3,95,14,5,4,3.5143,0.36
1630,5,3,63,49,8,4,4.5441,0.47
1630,6,3,88,33,3,4,2.643,0.27
1630,7,4,95,59,3,4,2.7695,0.28
1630,8,3,63,44,8,4,4.5673,0.48
1630,9,1,76,20,9,4,4.08,0.41
1631,0,1,72,55,7,3,3.2418,1.69
1631,1,1,95,30,5,3,2.3333,1.27
1632,0,5,58,14,4,3,4.7543,0.37
1632,1,5,82,30,7,3,4.7933,0.4
1632,2,5,90,51,6,3,4.1961,0.34
1632,3,5,76,23,9,3,5.6148,0.44
1632,4,4,80,26,5,3,3.8846,0.34
1632,5,2,69,9,10,3,5.5311,0.46
1632,6,1,64,36,6,3,3.1978,0.25
1632,7,2,60,13,7,3,4.4692,0.38
1633,0,2,67,53,4,5,2.8487,0.48
1633,1,2,88,24,8,5,3.8567,0.67
1633,2,3,79,15,4,5,3.4867,0.59
1633,3,3,91,42,2,5,2.2181,0.39
1633,4,1,69,38,6,5,3.0832,0.53
1633,5,3,74,19,6,5,4.0463,0.66
1633,6,5,91,54,3,5,3.2652,0.53
1633,7,3,72,18,7,5,4.4156,0.72
1633,8,1,71,58,4,5,2.3524,0.4
1634,0,3,88,6,3,5,4.0067,1.62
1634,1,3,74,45,7,5,4.0422,1.57
1634,2,3,71,10,5,5,4.28,1.73
1635,0,5,88,32,5,7,4.0525,0.69
1635,1,3,84,35,3,7,2.7057,0.49
1635,2,1,86,45,5,7,2.4022,0.43
1635,3,5,85,36,6,7,4.3778,0.76
1635,4,5,74,12,4,7,4.5533,0.77
1635,5,4,79,9,6,7,4.9311,0.88
1635,6,1,86,32,4,7,2.1925,0.39
1635,7,2,66,5,9,7,6.18,1.09
1635,8,5,89,5,8,7,6.62,1.18
1635,9,2,87,40,3,7,2.21,0.38
1636,0,5,65,50,5,5,4.4,1.32
1636,1,2,94,16,6,5,3.345,1.01
1636,2,4,91,58,4,5,3.1524,0.98
1636,3,5,73,10,6,5,5.34,1.57
1637,0,5,93,9,6,6,5.0511,0.91
1637,1,2,78,45,5,6,2.9622,0.55
1637,2,4,58,32,5,6,4.2525,0.82
1637,3,5,63,17,6,6,5.1282,0.98
1637,4,5,81,56,11,6,5.8586,1.05
1637,5,3,77,23,5,6,3.5948,0.67
1637,6,3,64,36,10,6,5.1978,0.96
1638,0,2,68,60,7,3,3.7067,0.33
1638,1,4,64,34,10,3,5.6141,0.54
1638,2,2,78,41,10,3,4.4839,0.4
1638,3,3,68,60,6,3,3.8067,0.36
1638,4,4,78,24,7,3,4.5567,0.41
1638,5,3,70,19,9,3,5.0263,0.47
1638,6,5,72,17,5,3,4.6482,0.44
1639,0,3,71,57,4,7,3.1554,1.15
1639,1,3,65,52,4,7,3.2923,1.24
1639,2,4,74,24,5,7,4.0367,1.59
1639,3,1,70,22,7,7,3.5545,1.41
1639,4,2,69,14,7,7,4.2343,1.61
1640,0,5,79,16,7,7,5.145,0.89
1640,1,1,70,37,9,7,3.9703,0.67
1640,2,4,60,23,7,7,4.9348,0.81
1640,3,3,69,52,7,7,4.1123,0.68
1640,4,5,80,17,5,7,4.4882,0.74
1640,5,4,70,18,2,7,3.3556,0.57
1640,6,2,68,42,6,7,3.4781,0.61
1640,7,5,72,52,5,7,4.2523,0.71
1640,8,4,84,15,3,7,3.4867,0.6
1640,9,4,68,34,7,7,4.6341,0.77
1641,0,1,70,57,3,6,2.0754,0.94
1641,1,3,53,53,4,6,3.5287,1.6
1641,2,3,63,59,8,6,4.5095,2.13
1641,3,1,95,18,5,6,2.5556,1.21
1642,0,3,95,16,6,5,3.725,0.55
1642,1,1,90,38,7,5,2.9632,0.46
1642,2,3,84,50,4,5,2.92,0.44
1642,3,2,81,15,4,5,3.0467,0.47
1642,4,5,80,39,5,5,4.1564,0.64
1642,5,5,81,13,4,5,4.3492,0.63
1642,6,2,87,30,2,5,1.9933,0.29
1642,7,2,94,8,5,5,3.67,0.53
1642,8,2,95,25,6,5,3.1,0.48
1642,9,3,88,42,6,5,3.4781,0.51
1643,0,4,69,44,6,3,4.2473,0.47
1643,1,5,89,56,6,3,4.1986,0.47
1643,2,1,80,12,2,3,2.2333,0.26
1643,3,1,82,28,2,3,1.7171,0.19
1643,4,3,73,5,2,3,4.34,0.51
1643,5,5,92,36,5,3,3.9378,0.43
1643,6,3,85,32,5,3,3.3125,0.39
1643,7,1,74,24,5,3,2.8367,0.31
1644,0,3,81,50,8,7,4.18,4.64
1644,1,2,76,58,3,7,2.3524,2.52
1645,0,3,63,33,7,4,4.343,1.47
1645,1,3,68,17,10,4,5.4282,1.68
1645,2,1,44,22,2,4,2.5745,0.83
1646,0,5,78,21,8,3,5.3162,0.93
1646,1,3,60,26,5,3,3.8846,0.67
1646,2,2,74,26,7,3,3.8046,0.66
1646,3,4,93,27,7,3,4.2104,0.72
1647,0,1,95,24,6,5,2.7167,0.44
1647,1,5,75,21,6,5,4.7762,0.72
1647,2,2,91,39,6,5,3.0364,0.47
1647,3,4,70,25,5,5,4.1,0.66
1647,4,4,75,39,8,5,4.7564,0.77
1647,5,5,68,47,7,5,4.9528,0.79
1647,6,3,77,29,8,5,4.4048,0.72
1647,7,2,83,41,6,5,3.1839,0.52
1648,0,5,94,44,6,3,4.1473,0.37
1648,1,4,95,47,7,3,4.0128,0.35
1648,2,1,84,7,5,3,3.6486,0.32
1648,3,2,76,60,4,3,2.6467,0.25
1648,4,5,86,34,6,3,4.3741,0.38
1648,5,4,73,49,4,3,3.5441,0.32
1648,6,3,89,29,8,3,4.1648,0.38
1648,7,5,87,49,7,3,4.5641,0.4
1648,8,3,95,52,2,3,2.0923,0.18
1649,0,3,95,8,6,5,4.35,1.11
1649,1,5,93,29,2,5,3.0848,0.79
1649,2,4,74,28,6,5,4.2771,1.05
1649,3,5,69,53,7,5,4.9087,1.22
1649,4,4,90,52,5,5,3.4923,0.84
1650,0,1,71,23,8,3,3.8148,1.12
1650,1,1,65,46,3,3,2.2174,0.66
1650,2,2,76,59,8,3,3.8495,1.21
1651,0,5,74,27,6,7,4.6904,1.72
1651,1,5,87,48,6,7,4.2683,1.55
1651,2,2,83,24,8,7,3.9567,1.34
1651,3,2,87,35,6,7,3.1457,1.16
1651,4,3,85,30,6,7,3.6333,1.35
1652,0,2,73,21,7,6,3.9162,0.56
1652,1,5,76,51,7,6,4.7761,0.67
1652,2,5,69,22,6,6,4.8745,0.69
1652,3,5,78,33,6,6,4.543,0.62
1652,4,1,78,50,5,6,2.54,0.37
1652,5,2,77,60,7,6,3.5267,0.51
1652,6,4,58,6,7,6,6.2067,0.9
1652,7,1,62,47,7,6,3.4728,0.47
1652,8,2,56,26,6,6,3.8646,0.55
1652,9,4,75,25,8,6,4.9,0.71
1653,0,2,79,54,8,8,3.8052,1.94
1653,1,3,66,59,9,8,4.7495,2.43
1653,2,2,60,38,7,8,3.9632,2.18
1653,3,2,87,35,4,8,2.5457,1.34
1654,0,5,74,36,2,3,3.3978,0.54
1654,1,5,91,40,5,3,3.93,0.68
1654,2,4,80,7,8,3,5.8286,1.0
1654,3,2,62,36,10,3,4.8378,0.79
1655,0,3,70,26,4,8,3.3846,0.92
1655,1,2,87,40,6,8,3.11,0.84
1655,2,3,95,20,5,8,3.3,0.87
1655,3,1,93,5,4,8,3.74,0.98
1655,4,4,77,33,2,8,2.963,0.79
1655,5,2,79,58,5,8,2.8924,0.77
1655,6,4,79,34,5,8,3.8141,1.06
1655,7,3,74,41,8,8,4.3639,1.19
1655,8,1,72,23,3,8,2.2948,0.62
1656,0,1,67,53,6,3,3.0487,0.26
1656,1,2,76,37,8,3,3.9503,0.31
1656,2,5,58,16,4,3,4.665,0.4
1656,3,1,65,44,6,3,3.1273,0.27
1656,4,3,63,8,5,3,4.69,0.4
1656,5,5,86,38,9,3,5.2432,0.42
1656,6,1,79,29,4,3,2.3648,0.2
1656,7,4,63,16,4,3,4.165,0.34
1656,8,3,77,8,8,3,5.31,0.45
1657,0,3,70,11,6,7,4.5091,1.43
1657,1,2,90,12,5,7,3.3333,1.13
1657,2,2,87,20,8,7,3.96,1.24
1657,3,1,75,55,8,7,3.4818,1.16
1657,4,3,82,51,6,7,3.5561,1.1
1657,5,1,79,55,6,7,2.8018,0.89
1658,0,4,74,47,5,4,3.8328,0.55
1658,1,5,80,34,3,4,3.5941,0.5
1658,2,2,82,26,4,4,2.7446,0.38
1658,3,3,89,15,6,4,3.8867,0.52
1658,4,4,92,56,2,4,2.5386,0.35
1658,5,2,89,5,3,4,3.92,0.55
1658,6,2,95,33,5,4,2.703,0.39
1658,7,3,95,51,3,4,2.3961,0.34
1658,8,1,80,59,9,4,3.6695,0.51
1659,0,5,67,15,7,4,5.4267,0.87
1659,1,5,52,16,8,4,5.985,0.96
1659,2,3,76,17,6,4,4.0682,0.62
1659,3,3,59,25,8,4,4.82,0.76
1659,4,4,80,8,8,4,5.65,0.83
1660,0,1,66,51,12,8,4.8761,3.77
1660,1,1,72,9,10,8,5.0711,4.21
1661,0,1,78,19,4,3,2.5663,0.42
1661,1,3,68,54,2,3,2.6252,0.42
1661,2,2,79,6,4,3,4.0867,0.67
1661,3,1,68,5,3,3,3.94,0.69
1661,4,5,55,21,4,3,4.5762,0.8
1662,0,3,76,25,7,5,4.18,2.85
1662,1,1,75,37,6,5,2.9703,2.0
1663,0,4,91,21,5,7,3.7562,0.74
1663,1,1,67,29,9,7,4.1048,0.78
1663,2,4,86,6,10,7,6.5467,1.27
1663,3,4,78,58,9,7,4.9124,0.95
1663,4,1,86,45,9,7,3.6022,0.7
1663,5,2,57,48,10,7,4.8683,0.91
1663,6,4,74,23,3,7,3.4548,0.65
1663,7,5,70,10,7,7,5.7,1.07
1664,0,2,95,15,7,8,3.6667,4.25
1664,1,2,71,54,5,8,3.0652,3.62
1665,0,2,89,23,3,4,2.3548,0.33
1665,1,4,82,15,8,4,5.0267,0.71
1665,2,5,72,24,5,4,4.4767,0.61
1665,3,5,64,50,9,4,5.62,0.78
1665,4,3,95,13,3,4,2.9692,0.43
1665,5,2,74,13,3,4,2.9892,0.42
1665,6,2,75,49,4,4,2.7041,0.35
1665,7,3,80,48,4,4,3.0083,0.4
1666,0,5,80,7,4,3,5.0286,0.63
1666,1,4,82,59,5,3,3.6295,0.44
1666,2,5,66,31,7,3,5.1026,0.6
1666,3,1,85,47,4,3,2.1128,0.25
1666,4,3,90,7,5,3,4.3286,0.54
1666,5,5,67,38,4,3,4.1232,0.49
1667,0,3,87,49,4,8,2.8641,0.83
1667,1,2,77,10,5,8,3.76,1.09
1667,2,1,90,45,6,8,2.6222,0.72
1667,3,4,80,40,8,8,4.65,1.33
1667,4,2,82,31,6,8,3.2826,0.92
1667,5,5,82,9,6,8,5.2711,1.48
1667,6,5,78,6,6,8,5.9067,1.6
1668,0,3,74,51,7,8,4.0161,1.05
1668,1,1,95,56,10,8,3.6786,0.96
1668,2,4,83,46,5,8,3.6574,1.03
1668,3,3,85,27,3,8,2.7704,0.72
1668,4,4,79,44,8,8,4.6473,1.21
1668,5,2,95,30,4,8,2.4333,0.67
1668,6,5,59,15,5,8,4.9867,1.35
1668,7,2,67,27,6,8,3.6304,0.98
1669,0,3,78,11,6,8,4.3491,4.82
1669,1,3,85,20,2,8,2.6,3.07
1670,0,5,78,59,6,3,4.4095,0.56
1670,1,1,66,31,2,3,2.0026,0.25
1670,2,2,57,53,5,3,3.3487,0.42
1670,3,4,86,58,4,3,3.2524,0.39
1670,4,1,86,34,3,3,1.8741,0.24
1670,5,4,76,47,2,3,2.8928,0.35
1670,6,1,95,38,8,3,3.1632,0.36
1670,7,5,77,39,4,3,3.9164,0.48
1671,0,1,60,53,7,7,3.4887,1.5
1671,1,3,65,33,2,7,2.803,1.11
1671,2,3,88,18,5,7,3.4956,1.43
1671,3,1,78,33,5,7,2.643,1.12
1671,4,4,87,46,8,7,4.4774,1.89
1672,0,4,87,33,4,6,3.363,0.61
1672,1,5,74,50,7,6,4.82,0.83
1672,2,2,89,34,7,6,3.4141,0.58
1672,3,3,71,42,8,6,4.4181,0.8
1672,4,2,64,16,5,6,3.645,0.67
1672,5,5,68,14,5,6,4.8543,0.87
1672,6,5,83,19,11,6,6.1663,1.08
1672,7,1,90,39,6,6,2.6564,0.49
1673,0,2,63,56,5,8,3.2186,2.1
1673,1,1,80,7,9,8,4.9286,3.09
1673,2,3,60,21,7,8,4.5762,2.88
1674,0,5,80,29,9,6,5.4448,1.33
1674,1,5,70,27,7,6,5.0704,1.3
1674,2,1,77,28,7,6,3.3171,0.83
1674,3,5,81,10,9,6,6.08,1.58
1674,4,4,69,46,5,6,3.9374,0.99
1675,0,3,86,47,7,6,3.7928,4.19
1675,1,1,83,29,2,6,1.6848,1.91
1676,0,3,72,20,3,8,3.16,2.09
1676,1,5,70,42,4,8,4.0381,2.63
1676,2,1,76,21,6,8,3.1562,2.1
1676,3,1,95,58,3,8,1.5724,1.03
1677,0,3,95,33,5,4,3.103,0.65
1677,1,4,86,59,2,4,2.6495,0.52
1677,2,1,92,33,4,4,2.063,0.42
1677,3,2,95,29,6,4,3.0448,0.62
1677,4,5,74,41,7,4,4.8639,1.02
1677,5,4,89,47,6,4,3.8328,0.8
1678,0,3,93,5,6,3,5.14,0.34
1678,1,2,72,13,6,3,3.9292,0.26
1678,2,3,71,58,9,3,4.6524,0.32
1678,3,5,54,9,7,3,6.1311,0.42
1678,4,5,69,39,7,3,4.9764,0.33
1678,5,4,73,12,9,3,5.6733,0.39
1678,6,4,78,30,12,3,5.9733,0.41
1678,7,4,47,24,7,3,5.1767,0.36
1678,8,1,85,45,7,3,3.0222,0.2
1679,0,2,81,40,7,3,3.53,0.36
1679,1,5,88,8,7,3,5.59,0.58
1679,2,4,68,8,5,3,4.99,0.53
1679,3,1,71,58,9,3,3.8524,0.38
1679,4,1,76,32,7,3,3.2925,0.32
1679,5,5,69,48,7,3,4.9283,0.52
1679,6,3,73,59,5,3,3.4095,0.33
1680,0,3,95,45,5,6,3.0222,2.47
1680,1,5,61,23,4,6,4.4148,3.41
1681,0,4,79,16,3,7,3.545,0.91
1681,1,2,72,14,8,7,4.4743,1.1
1681,2,1,63,54,6,7,3.1252,0.82
1681,3,5,85,37,8,7,4.9703,1.21
1681,4,5,77,43,6,7,4.4926,1.16
1681,5,1,80,35,5,7,2.5857,0.66
1681,6,5,51,48,5,7,4.6883,1.2
1682,0,3,75,33,5,8,3.503,1.3
1682,1,5,65,21,7,8,5.2762,2.06
1682,2,4,73,33,5,8,3.943,1.49
1682,3,5,74,59,4,8,3.8895,1.52
1682,4,1,61,9,8,8,4.6911,1.81
1683,0,2,62,18,9,6,4.8156,0.84
1683,1,4,73,27,9,6,5.2104,0.89
1683,2,4,50,41,8,6,5.2439,0.95
1683,3,3,77,40,7,6,4.01,0.7
1683,4,5,78,33,8,6,5.143,0.89
1683,5,2,66,12,11,6,5.6133,0.96
1683,6,2,57,19,7,6,4.2863,0.73
1684,0,4,84,12,6,7,4.5533,5.02
1684,1,2,77,57,2,7,2.0354,2.13
1685,0,3,87,54,4,8,2.8452,1.23
1685,1,1,92,25,8,8,3.36,1.34
1685,2,1,95,50,5,8,2.2,0.94
1685,3,3,67,12,6,8,4.4933,1.86
1685,4,5,63,52,3,8,3.8323,1.53
1685,5,1,87,23,5,8,2.5948,1.06
1686,0,1,84,55,7,8,3.0018,0.99
1686,1,4,67,50,7,8,4.56,1.52
1686,2,2,78,44,6,8,3.2673,1.09
1686,3,4,85,43,3,8,3.0326,1.0
1686,4,2,81,41,9,8,4.1239,1.47
1686,5,3,86,10,10,8,5.48,1.84
1687,0,4,81,47,7,3,4.2928,0.4
1687,1,5,82,11,7,3,5.3691,0.54
1687,2,5,71,45,5,3,4.3022,0.43
1687,3,3,80,27,2,3,2.5704,0.25
1687,4,4,81,19,4,3,3.7063,0.37
1687,5,5,70,24,3,3,3.9167,0.39
1687,6,4,92,53,8,3,4.3487,0.41
1687,7,3,77,57,2,3,2.4354,0.23
1688,0,2,73,6,4,3,4.2067,0.27
1688,1,1,62,57,9,3,4.0354,0.26
1688,2,3,82,57,5,3,3.2354,0.23
1688,3,2,76,12,7,3,4.2133,0.29
1688,4,5,62,42,7,3,5.0981,0.33
1688,5,3,73,34,7,3,4.1341,0.28
1688,6,5,64,54,7,3,5.0052,0.34
1688,7,3,71,5,6,3,5.58,0.39
1688,8,3,62,29,8,3,4.7048,0.31
1688,9,5,95,12,6,3,4.7333,0.31
1689,0,1,73,55,7,8,3.2218,1.34
1689,1,4,66,27,4,8,3.8504,1.61
1689,2,1,66,30,8,8,3.8133,1.52
1689,3,3,58,30,7,8,4.4733,1.77
1689,4,3,52,18,6,8,4.5156,1.77
1690,0,3,87,34,4,8,2.9541,0.76
1690,1,5,88,35,5,8,4.0257,1.03
1690,2,3,78,50,5,8,3.34,0.9
1690,3,1,86,53,6,8,2.6687,0.68
1690,4,4,86,58,7,8,4.1524,1.12
1690,5,2,95,39,5,8,2.6564,0.73
1690,6,5,94,41,4,8,3.5639,0.89
1690,7,2,89,9,6,8,3.9311,1.07
1690,8,1,78,29,7,8,3.2848,0.83
1691,0,1,78,14,4,3,2.7543,0.23
